NORT_ARTIC_3,NORT_ARTIC_4,NORT_ARTIC_4.1,NORW_ARTIC_4.1,OXON_VeSeq,PHEC_ARTIC_3,SANG_ARTIC_3,SANG_ARTIC_4.1,NORT_ARTIC_3_prevalent20pct,NORT_ARTIC_4_prevalent20pct,NORT_ARTIC_4.1_prevalent20pct,NORW_ARTIC_4.1_prevalent20pct,OXON_VeSeq_prevalent20pct,PHEC_ARTIC_3_prevalent20pct,SANG_ARTIC_3_prevalent20pct,SANG_ARTIC_4.1_prevalent20pct,NORT_ARTIC_3_SB,NORT_ARTIC_4_SB,NORT_ARTIC_4.1_SB,NORW_ARTIC_4.1_SB,PHEC_ARTIC_3_SB,SANG_ARTIC_3_SB,SANG_ARTIC_4.1_SB,DeMaio_Mask,DeMaio_Caution,ARTIC_3,ARTIC_4,ARTIC_4.1
,,,,,,,,,,,,,,,,,,,,,5130.0,6941.0,,25446.0,1316.0,1342.0,1342
,,,,,,,,,,,,,,,,,,,,,5135.0,6960.0,,25798.0,1317.0,1343.0,1343
,,,,,,,,,,,,,,,,,,,,,5147.0,6961.0,,25902.0,1318.0,1344.0,1344
,,,,,,,,,,,,,,,,,,,,,5148.0,6975.0,,25908.0,1319.0,1345.0,1345
,,,,,,,,,,,,,,,,,,,,,5150.0,6987.0,,25961.0,1320.0,1346.0,1346
,,,,,,,,,,,,,,,,,,,,,5155.0,6990.0,,26700.0,1321.0,1347.0,1347
,,,,,,,,,,,,,,,,,,,,,5156.0,7252.0,,26709.0,1322.0,1348.0,1348
,,,,,,,,,,,,,,,,,,,,,5157.0,7262.0,,27033.0,1323.0,1349.0,1349
,,,,,,,,,,,,,,,,,,,,,5442.0,7269.0,,27534.0,1324.0,1350.0,1350
,,,,,,,,,,,,,,,,,,,,,5453.0,7270.0,,27720.0,1325.0,1351.0,1351
,,,,,,,,,,,,,,,,,,,,,5467.0,7272.0,,27792.0,1326.0,1352.0,1352
,,,,,,,,,,,,,,,,,,,,,5470.0,7531.0,,28004.0,1327.0,1353.0,1353
,,,,,,,,,,,,,,,,,,,,,5726.0,7550.0,,28005.0,1328.0,1354.0,1354
,,,,,,,,,,,,,,,,,,,,,5751.0,7557.0,,28006.0,1329.0,1355.0,1355
,,,,,,,,,,,,,,,,,,,,,5758.0,7565.0,,28008.0,1330.0,1356.0,1356
,,,,,,,,,,,,,,,,,,,,,5766.0,7566.0,,28517.0,1331.0,1357.0,1357
,,,,,,,,,,,,,,,,,,,,,5777.0,7571.0,,28559.0,1332.0,1358.0,1358
,,,,,,,,,,,,,,,,,,,,,5787.0,7573.0,,28676.0,1333.0,1359.0,1359
,,,,,,,,,,,,,,,,,,,,,5790.0,7574.0,,28780.0,1334.0,1360.0,1360
,,,,,,,,,,,,,,,,,,,,,6060.0,7575.0,,28881.0,1335.0,1361.0,1361
,,,,,,,,,,,,,,,,,,,,,6062.0,7577.0,,28882.0,1336.0,1540.0,1540
,,,,,,,,,,,,,,,,,,,,,6070.0,7578.0,,28883.0,1573.0,1541.0,1541
,,,,,,,,,,,,,,,,,,,,,6077.0,7583.0,,28886.0,1574.0,1542.0,1542
,,,,,,,,,,,,,,,,,,,,,6078.0,7584.0,,29049.0,1575.0,1543.0,1543
,,,,,,,,,,,,,,,,,,,,,6080.0,7586.0,,29378.0,1576.0,1544.0,1544
,,,,,,,,,,,,,,,,,,,,,6083.0,7587.0,,29427.0,1577.0,1545.0,1545
,,,,,,,,,,,,,,,,,,,,,6094.0,7592.0,,29428.0,1578.0,1546.0,1546
,,,,,,,,,,,,,,,,,,,,,6101.0,7593.0,,29737.0,1579.0,1547.0,1547
,,,,,,,,,,,,,,,,,,,,,6286.0,7594.0,,29786.0,1580.0,1548.0,1548
,,,,,,,,,,,,,,,,,,,,,6330.0,7597.0,,,1581.0,1549.0,1549
,,,,,,,,,,,,,,,,,,,,,6336.0,7599.0,,,1582.0,1550.0,1550
,,,,,,,,,,,,,,,,,,,,,6352.0,7600.0,,,1583.0,1551.0,1551
,,,,,,,,,,,,,,,,,,,,,6358.0,7602.0,,,1584.0,1552.0,1552
,,,,,,,,,,,,,,,,,,,,,6362.0,7769.0,,,1585.0,1553.0,1553
,,,,,,,,,,,,,,,,,,,,,6368.0,8194.0,,,1586.0,1554.0,1554
,,,,,,,,,,,,,,,,,,,,,6383.0,8196.0,,,1587.0,1555.0,1555
,,,,,,,,,,,,,,,,,,,,,6384.0,8198.0,,,1588.0,1556.0,1556
,,,,,,,,,,,,,,,,,,,,,6395.0,8201.0,,,1589.0,1557.0,1557
,,,,,,,,,,,,,,,,,,,,,6421.0,8204.0,,,1590.0,1558.0,1558
,,,,,,,,,,,,,,,,,,,,,6449.0,8208.0,,,1591.0,1559.0,1559
,,,,,,,,,,,,,,,,,,,,,6609.0,8213.0,,,1592.0,1560.0,1560
,,,,,,,,,,,,,,,,,,,,,6622.0,8216.0,,,1593.0,1561.0,1561
,,,,,,,,,,,,,,,,,,,,,6628.0,8228.0,,,1594.0,1623.0,1623
,,,,,,,,,,,,,,,,,,,,,6647.0,8499.0,,,1623.0,1624.0,1624
,,,,,,,,,,,,,,,,,,,,,6648.0,8501.0,,,1624.0,1625.0,1625
,,,,,,,,,,,,,,,,,,,,,6651.0,8502.0,,,1625.0,1626.0,1626
,,,,,,,,,,,,,,,,,,,,,6665.0,8505.0,,,1626.0,1627.0,1627
,,,,,,,,,,,,,,,,,,,,,6669.0,8507.0,,,1627.0,1628.0,1628
,,,,,,,,,,,,,,,,,,,,,6670.0,8508.0,,,1628.0,1629.0,1629
,,,,,,,,,,,,,,,,,,,,,6675.0,8512.0,,,1629.0,1630.0,1630
,,,,,,,,,,,,,,,,,,,,,6680.0,8522.0,,,1630.0,1631.0,1631
,,,,,,,,,,,,,,,,,,,,,6681.0,8538.0,,,1631.0,1632.0,1632
,,,,,,,,,,,,,,,,,,,,,6689.0,8615.0,,,1632.0,1633.0,1633
,,,,,,,,,,,,,,,,,,,,,6695.0,8618.0,,,1633.0,1634.0,1634
,,,,,,,,,,,,,,,,,,,,,6696.0,8626.0,,,1634.0,1635.0,1635
,,,,,,,,,,,,,,,,,,,,,6701.0,8655.0,,,1635.0,1636.0,1636
,,,,,,,,,,,,,,,,,,,,,6708.0,8822.0,,,1636.0,1637.0,1637
,,,,,,,,,,,,,,,,,,,,,6894.0,8826.0,,,1637.0,1638.0,1638
,,,,,,,,,,,,,,,,,,,,,6899.0,8835.0,,,1638.0,1639.0,1639
,,,,,,,,,,,,,,,,,,,,,6901.0,8853.0,,,1639.0,1640.0,1640
,,,,,,,,,,,,,,,,,,,,,6902.0,9130.0,,,1640.0,1641.0,1641
,,,,,,,,,,,,,,,,,,,,,6903.0,9131.0,,,1641.0,1642.0,1642
,,,,,,,,,,,,,,,,,,,,,6906.0,9141.0,,,1642.0,1643.0,1643
,,,,,,,,,,,,,,,,,,,,,6919.0,9309.0,,,1643.0,1644.0,1644
,,,,,,,,,,,,,,,,,,,,,6922.0,9363.0,,,1644.0,1645.0,1645
,,,,,,,,,,,,,,,,,,,,,6924.0,9371.0,,,1645.0,1646.0,1646
,,,,,,,,,,,,,,,,,,,,,6936.0,9374.0,,,1646.0,1647.0,1647
,,,,,,,,,,,,,,,,,,,,,6943.0,9375.0,,,1647.0,1648.0,1648
,,,,,,,,,,,,,,,,,,,,,6968.0,9378.0,,,1648.0,1649.0,1649
,,,,,,,,,,,,,,,,,,,,,6975.0,9380.0,,,1649.0,1851.0,1851
,,,,,,,,,,,,,,,,,,,,,6990.0,9381.0,,,1650.0,1852.0,1852
,,,,,,,,,,,,,,,,,,,,,7194.0,9383.0,,,1868.0,1853.0,1853
,,,,,,,,,,,,,,,,,,,,,7200.0,9384.0,,,1869.0,1854.0,1854
,,,,,,,,,,,,,,,,,,,,,7203.0,9386.0,,,1870.0,1855.0,1855
,,,,,,,,,,,,,,,,,,,,,7212.0,9388.0,,,1871.0,1856.0,1856
,,,,,,,,,,,,,,,,,,,,,7213.0,9389.0,,,1872.0,1857.0,1857
,,,,,,,,,,,,,,,,,,,,,7214.0,9393.0,,,1873.0,1858.0,1858
,,,,,,,,,,,,,,,,,,,,,7223.0,9394.0,,,1874.0,1859.0,1859
,,,,,,,,,,,,,,,,,,,,,7224.0,9398.0,,,1875.0,1860.0,1860
,,,,,,,,,,,,,,,,,,,,,7226.0,9399.0,,,1876.0,1861.0,1861
,,,,,,,,,,,,,,,,,,,,,7229.0,9402.0,,,1877.0,1862.0,1862
,,,,,,,,,,,,,,,,,,,,,7230.0,9408.0,,,1878.0,1863.0,1863
,,,,,,,,,,,,,,,,,,,,,7231.0,9411.0,,,1879.0,1864.0,1864
,,,,,,,,,,,,,,,,,,,,,7235.0,9413.0,,,1880.0,1865.0,1865
,,,,,,,,,,,,,,,,,,,,,7238.0,9416.0,,,1881.0,1866.0,1866
,,,,,,,,,,,,,,,,,,,,,7239.0,9666.0,,,1882.0,1867.0,1867
,,,,,,,,,,,,,,,,,,,,,7245.0,9674.0,,,1883.0,1868.0,1868
,,,,,,,,,,,,,,,,,,,,,7246.0,9675.0,,,1884.0,1869.0,1869
,,,,,,,,,,,,,,,,,,,,,7252.0,9679.0,,,1885.0,1870.0,1870
,,,,,,,,,,,,,,,,,,,,,7253.0,9681.0,,,1886.0,1871.0,1871
,,,,,,,,,,,,,,,,,,,,,7279.0,9682.0,,,1887.0,1872.0,1872
,,,,,,,,,,,,,,,,,,,,,7414.0,9687.0,,,1888.0,1873.0,1873
,,,,,,,,,,,,,,,,,,,,,7469.0,9693.0,,,1889.0,1874.0,1874
,,,,,,,,,,,,,,,,,,,,,7476.0,9703.0,,,1890.0,1925.0,1925
,,,,,,,,,,,,,,,,,,,,,7482.0,9711.0,,,1891.0,1926.0,1926
,,,,,,,,,,,,,,,,,,,,,7488.0,9977.0,,,1892.0,1927.0,1927
,,,,,,,,,,,,,,,,,,,,,7495.0,9985.0,,,1893.0,1928.0,1928
,,,,,,,,,,,,,,,,,,,,,7498.0,9988.0,,,1894.0,1929.0,1929
,,,,,,,,,,,,,,,,,,,,,7500.0,9994.0,,,1895.0,1930.0,1930
,,,,,,,,,,,,,,,,,,,,,7504.0,9996.0,,,1896.0,1931.0,1931
,,,,,,,,,,,,,,,,,,,,,7508.0,10000.0,,,1942.0,1932.0,1932
,,,,,,,,,,,,,,,,,,,,,7509.0,10290.0,,,1943.0,1933.0,1933
,,,,,,,,,,,,,,,,,,,,,7515.0,10292.0,,,1944.0,1934.0,1934
,,,,,,,,,,,,,,,,,,,,,7517.0,10294.0,,,1945.0,1935.0,1935
,,,,,,,,,,,,,,,,,,,,,7520.0,10306.0,,,1946.0,1936.0,1936
,,,,,,,,,,,,,,,,,,,,,7524.0,10449.0,,,1947.0,1937.0,1937
,,,,,,,,,,,,,,,,,,,,,7529.0,10596.0,,,1948.0,1938.0,1938
,,,,,,,,,,,,,,,,,,,,,7798.0,10606.0,,,1949.0,1939.0,1939
,,,,,,,,,,,,,,,,,,,,,7800.0,10613.0,,,1950.0,1940.0,1940
,,,,,,,,,,,,,,,,,,,,,7805.0,10625.0,,,1951.0,1941.0,1941
,,,,,,,,,,,,,,,,,,,,,7813.0,10634.0,,,1952.0,1942.0,1942
,,,,,,,,,,,,,,,,,,,,,7829.0,10637.0,,,1953.0,1943.0,1943
,,,,,,,,,,,,,,,,,,,,,7834.0,10638.0,,,1954.0,1944.0,1944
,,,,,,,,,,,,,,,,,,,,,7843.0,10642.0,,,1955.0,1945.0,1945
,,,,,,,,,,,,,,,,,,,,,8114.0,10643.0,,,1956.0,1946.0,1946
,,,,,,,,,,,,,,,,,,,,,8117.0,10645.0,,,1957.0,1947.0,1947
,,,,,,,,,,,,,,,,,,,,,8118.0,10647.0,,,1958.0,2154.0,2154
,,,,,,,,,,,,,,,,,,,,,8123.0,10650.0,,,1959.0,2155.0,2155
,,,,,,,,,,,,,,,,,,,,,8131.0,10654.0,,,1960.0,2156.0,2156
,,,,,,,,,,,,,,,,,,,,,8133.0,10658.0,,,1961.0,2157.0,2157
,,,,,,,,,,,,,,,,,,,,,8135.0,10664.0,,,1962.0,2158.0,2158
,,,,,,,,,,,,,,,,,,,,,8140.0,10675.0,,,1963.0,2159.0,2159
,,,,,,,,,,,,,,,,,,,,,8144.0,10688.0,,,2181.0,2160.0,2160
,,,,,,,,,,,,,,,,,,,,,8146.0,10910.0,,,2182.0,2161.0,2161
,,,,,,,,,,,,,,,,,,,,,8148.0,10919.0,,,2183.0,2162.0,2162
,,,,,,,,,,,,,,,,,,,,,8153.0,10922.0,,,2184.0,2163.0,2163
,,,,,,,,,,,,,,,,,,,,,8154.0,10929.0,,,2185.0,2164.0,2164
,,,,,,,,,,,,,,,,,,,,,8157.0,10932.0,,,2186.0,2165.0,2165
,,,,,,,,,,,,,,,,,,,,,8160.0,11087.0,,,2187.0,2166.0,2166
,,,,,,,,,,,,,,,,,,,,,8428.0,11190.0,,,2188.0,2167.0,2167
,,,,,,,,,,,,,,,,,,,,,8447.0,11198.0,,,2189.0,2168.0,2168
,,,,,,,,,,,,,,,,,,,,,8453.0,11199.0,,,2190.0,2169.0,2169
,,,,,,,,,,,,,,,,,,,,,8457.0,11200.0,,,2191.0,2170.0,2170
,,,,,,,,,,,,,,,,,,,,,8478.0,11205.0,,,2192.0,2171.0,2171
,,,,,,,,,,,,,,,,,,,,,8480.0,11207.0,,,2193.0,2172.0,2172
,,,,,,,,,,,,,,,,,,,,,8482.0,11208.0,,,2194.0,2173.0,2173
,,,,,,,,,,,,,,,,,,,,,8726.0,11210.0,,,2195.0,2174.0,2174
,,,,,,,,,,,,,,,,,,,,,8760.0,11221.0,,,2196.0,2175.0,2175
,,,,,,,,,,,,,,,,,,,,,8793.0,11222.0,,,2197.0,2176.0,2176
,,,,,,,,,,,,,,,,,,,,,8811.0,11224.0,,,2198.0,2177.0,2177
,,,,,,,,,,,,,,,,,,,,,8813.0,11514.0,,,2199.0,2178.0,2178
,,,,,,,,,,,,,,,,,,,,,9035.0,11534.0,,,2200.0,2179.0,2179
,,,,,,,,,,,,,,,,,,,,,9039.0,11535.0,,,2201.0,2228.0,2228
,,,,,,,,,,,,,,,,,,,,,9049.0,11546.0,,,2202.0,2229.0,2229
,,,,,,,,,,,,,,,,,,,,,9056.0,11831.0,,,2203.0,2230.0,2230
,,,,,,,,,,,,,,,,,,,,,9057.0,11832.0,,,2204.0,2231.0,2231
,,,,,,,,,,,,,,,,,,,,,9063.0,11840.0,,,2242.0,2232.0,2232
,,,,,,,,,,,,,,,,,,,,,9072.0,11842.0,,,2243.0,2233.0,2233
,,,,,,,,,,,,,,,,,,,,,9073.0,12138.0,,,2244.0,2234.0,2234
,,,,,,,,,,,,,,,,,,,,,9077.0,12139.0,,,2245.0,2235.0,2235
,,,,,,,,,,,,,,,,,,,,,9080.0,12144.0,,,2246.0,2236.0,2236
,,,,,,,,,,,,,,,,,,,,,9083.0,12149.0,,,2247.0,2237.0,2237
,,,,,,,,,,,,,,,,,,,,,9086.0,12152.0,,,2248.0,2238.0,2238
,,,,,,,,,,,,,,,,,,,,,9087.0,12153.0,,,2249.0,2239.0,2239
,,,,,,,,,,,,,,,,,,,,,9095.0,12171.0,,,2250.0,2240.0,2240
,,,,,,,,,,,,,,,,,,,,,9101.0,12445.0,,,2251.0,2241.0,2241
,,,,,,,,,,,,,,,,,,,,,9105.0,12447.0,,,2252.0,2242.0,2242
,,,,,,,,,,,,,,,,,,,,,9144.0,12450.0,,,2253.0,2243.0,2243
,,,,,,,,,,,,,,,,,,,,,9375.0,12452.0,,,2254.0,2244.0,2244
,,,,,,,,,,,,,,,,,,,,,9377.0,12453.0,,,2255.0,2245.0,2245
,,,,,,,,,,,,,,,,,,,,,9378.0,12521.0,,,2256.0,2246.0,2246
,,,,,,,,,,,,,,,,,,,,,9388.0,12545.0,,,2257.0,2247.0,2247
,,,,,,,,,,,,,,,,,,,,,9389.0,12553.0,,,2258.0,2248.0,2248
,,,,,,,,,,,,,,,,,,,,,9398.0,12578.0,,,2259.0,2249.0,2249
,,,,,,,,,,,,,,,,,,,,,9399.0,12721.0,,,2260.0,2483.0,2483
,,,,,,,,,,,,,,,,,,,,,9402.0,12726.0,,,2261.0,2484.0,2484
,,,,,,,,,,,,,,,,,,,,,9430.0,12734.0,,,2262.0,2485.0,2485
,,,,,,,,,,,,,,,,,,,,,9635.0,13037.0,,,2263.0,2486.0,2486
,,,,,,,,,,,,,,,,,,,,,9636.0,13042.0,,,2264.0,2487.0,2487
,,,,,,,,,,,,,,,,,,,,,9648.0,13043.0,,,2265.0,2488.0,2488
,,,,,,,,,,,,,,,,,,,,,9649.0,13046.0,,,2266.0,2489.0,2489
,,,,,,,,,,,,,,,,,,,,,9658.0,13050.0,,,2267.0,2490.0,2490
,,,,,,,,,,,,,,,,,,,,,9661.0,13051.0,,,2268.0,2491.0,2491
,,,,,,,,,,,,,,,,,,,,,9665.0,13054.0,,,2504.0,2492.0,2492
,,,,,,,,,,,,,,,,,,,,,9666.0,13061.0,,,2505.0,2493.0,2493
,,,,,,,,,,,,,,,,,,,,,9671.0,13326.0,,,2506.0,2494.0,2494
,,,,,,,,,,,,,,,,,,,,,9674.0,13334.0,,,2507.0,2495.0,2495
,,,,,,,,,,,,,,,,,,,,,9675.0,13335.0,,,2508.0,2496.0,2496
,,,,,,,,,,,,,,,,,,,,,9679.0,13343.0,,,2509.0,2497.0,2497
,,,,,,,,,,,,,,,,,,,,,9682.0,13346.0,,,2510.0,2498.0,2498
,,,,,,,,,,,,,,,,,,,,,9687.0,13661.0,,,2511.0,2499.0,2499
,,,,,,,,,,,,,,,,,,,,,9692.0,13663.0,,,2512.0,2500.0,2500
,,,,,,,,,,,,,,,,,,,,,9693.0,13665.0,,,2513.0,2501.0,2501
,,,,,,,,,,,,,,,,,,,,,9705.0,13667.0,,,2514.0,2502.0,2502
,,,,,,,,,,,,,,,,,,,,,9711.0,13669.0,,,2515.0,2503.0,2503
,,,,,,,,,,,,,,,,,,,,,9729.0,13671.0,,,2516.0,2504.0,2504
,,,,,,,,,,,,,,,,,,,,,9733.0,13673.0,,,2517.0,2505.0,2505
,,,,,,,,,,,,,,,,,,,,,9843.0,13675.0,,,2518.0,2506.0,2506
,,,,,,,,,,,,,,,,,,,,,9910.0,13677.0,,,2519.0,2507.0,2507
,,,,,,,,,,,,,,,,,,,,,9939.0,13680.0,,,2520.0,2544.0,2544
,,,,,,,,,,,,,,,,,,,,,9954.0,13681.0,,,2521.0,2545.0,2545
,,,,,,,,,,,,,,,,,,,,,9962.0,13685.0,,,2522.0,2546.0,2546
,,,,,,,,,,,,,,,,,,,,,9968.0,13687.0,,,2523.0,2547.0,2547
,,,,,,,,,,,,,,,,,,,,,9971.0,13694.0,,,2524.0,2548.0,2548
,,,,,,,,,,,,,,,,,,,,,9974.0,13945.0,,,2525.0,2549.0,2549
,,,,,,,,,,,,,,,,,,,,,10000.0,13950.0,,,2526.0,2550.0,2550
,,,,,,,,,,,,,,,,,,,,,10010.0,13957.0,,,2527.0,2551.0,2551
,,,,,,,,,,,,,,,,,,,,,10018.0,13958.0,,,2528.0,2552.0,2552
,,,,,,,,,,,,,,,,,,,,,10021.0,13959.0,,,2568.0,2553.0,2553
,,,,,,,,,,,,,,,,,,,,,10027.0,13960.0,,,2569.0,2554.0,2554
,,,,,,,,,,,,,,,,,,,,,10034.0,13961.0,,,2570.0,2555.0,2555
,,,,,,,,,,,,,,,,,,,,,10078.0,13965.0,,,2571.0,2556.0,2556
,,,,,,,,,,,,,,,,,,,,,10208.0,13966.0,,,2572.0,2557.0,2557
,,,,,,,,,,,,,,,,,,,,,10237.0,13967.0,,,2573.0,2558.0,2558
,,,,,,,,,,,,,,,,,,,,,10239.0,14257.0,,,2574.0,2559.0,2559
,,,,,,,,,,,,,,,,,,,,,10244.0,14260.0,,,2575.0,2560.0,2560
,,,,,,,,,,,,,,,,,,,,,10252.0,14265.0,,,2576.0,2561.0,2561
,,,,,,,,,,,,,,,,,,,,,10255.0,14266.0,,,2577.0,2562.0,2562
,,,,,,,,,,,,,,,,,,,,,10256.0,14268.0,,,2578.0,2563.0,2563
,,,,,,,,,,,,,,,,,,,,,10261.0,14269.0,,,2579.0,2564.0,2564
,,,,,,,,,,,,,,,,,,,,,10262.0,14276.0,,,2580.0,2565.0,2565
,,,,,,,,,,,,,,,,,,,,,10263.0,14277.0,,,2581.0,2566.0,2566
,,,,,,,,,,,,,,,,,,,,,10266.0,14278.0,,,2582.0,2567.0,2567
,,,,,,,,,,,,,,,,,,,,,10271.0,14282.0,,,2583.0,2568.0,2568
,,,,,,,,,,,,,,,,,,,,,10274.0,14294.0,,,2584.0,2569.0,2569
,,,,,,,,,,,,,,,,,,,,,10282.0,14305.0,,,2585.0,2570.0,2570
,,,,,,,,,,,,,,,,,,,,,10289.0,14320.0,,,2586.0,2826.0,2780
,,,,,,,,,,,,,,,,,,,,,10290.0,14322.0,,,2587.0,2827.0,2781
,,,,,,,,,,,,,,,,,,,,,10318.0,14327.0,,,2588.0,2828.0,2782
,,,,,,,,,,,,,,,,,,,,,10511.0,14528.0,,,2589.0,2829.0,2783
,,,,,,,,,,,,,,,,,,,,,10529.0,14529.0,,,2590.0,2830.0,2784
,,,,,,,,,,,,,,,,,,,,,10533.0,14547.0,,,2591.0,2831.0,2785
,,,,,,,,,,,,,,,,,,,,,10537.0,14548.0,,,2826.0,2832.0,2786
,,,,,,,,,,,,,,,,,,,,,10541.0,14554.0,,,2827.0,2833.0,2787
,,,,,,,,,,,,,,,,,,,,,10543.0,14557.0,,,2828.0,2834.0,2788
,,,,,,,,,,,,,,,,,,,,,10544.0,14852.0,,,2829.0,2835.0,2789
,,,,,,,,,,,,,,,,,,,,,10546.0,14854.0,,,2830.0,2836.0,2790
,,,,,,,,,,,,,,,,,,,,,10549.0,14857.0,,,2831.0,2837.0,2791
,,,,,,,,,,,,,,,,,,,,,10550.0,14860.0,,,2832.0,2838.0,2792
,,,,,,,,,,,,,,,,,,,,,10556.0,14863.0,,,2833.0,2839.0,2793
,,,,,,,,,,,,,,,,,,,,,10565.0,14869.0,,,2834.0,2840.0,2794
,,,,,,,,,,,,,,,,,,,,,10568.0,14898.0,,,2835.0,2841.0,2795
,,,,,,,,,,,,,,,,,,,,,10571.0,14909.0,,,2836.0,2842.0,2796
,,,,,,,,,,,,,,,,,,,,,10572.0,15098.0,,,2837.0,2843.0,2797
,,,,,,,,,,,,,,,,,,,,,10575.0,15141.0,,,2838.0,2844.0,2798
,,,,,,,,,,,,,,,,,,,,,10580.0,15146.0,,,2839.0,2845.0,2799
,,,,,,,,,,,,,,,,,,,,,10586.0,15157.0,,,2840.0,2846.0,2800
,,,,,,,,,,,,,,,,,,,,,10619.0,15168.0,,,2841.0,2847.0,2801
,,,,,,,,,,,,,,,,,,,,,10829.0,15170.0,,,2842.0,2848.0,2802
,,,,,,,,,,,,,,,,,,,,,10851.0,15173.0,,,2843.0,2849.0,2803
,,,,,,,,,,,,,,,,,,,,,10862.0,15175.0,,,2844.0,2861.0,2804
,,,,,,,,,,,,,,,,,,,,,10870.0,15186.0,,,2845.0,2862.0,2805
,,,,,,,,,,,,,,,,,,,,,10877.0,15215.0,,,2846.0,2863.0,2806
,,,,,,,,,,,,,,,,,,,,,10878.0,15424.0,,,2847.0,2864.0,2807
,,,,,,,,,,,,,,,,,,,,,10882.0,15521.0,,,2848.0,2865.0,2808
,,,,,,,,,,,,,,,,,,,,,10886.0,15743.0,,,2849.0,2866.0,2809
,,,,,,,,,,,,,,,,,,,,,10902.0,15744.0,,,2880.0,2867.0,2810
,,,,,,,,,,,,,,,,,,,,,11001.0,15746.0,,,2881.0,2868.0,2811
,,,,,,,,,,,,,,,,,,,,,11083.0,15751.0,,,2882.0,2869.0,2812
,,,,,,,,,,,,,,,,,,,,,11146.0,15752.0,,,2883.0,2870.0,2826
,,,,,,,,,,,,,,,,,,,,,11155.0,15755.0,,,2884.0,2871.0,2827
,,,,,,,,,,,,,,,,,,,,,11161.0,15757.0,,,2885.0,2872.0,2828
,,,,,,,,,,,,,,,,,,,,,11162.0,15763.0,,,2886.0,2873.0,2829
,,,,,,,,,,,,,,,,,,,,,11166.0,16054.0,,,2887.0,2874.0,2830
,,,,,,,,,,,,,,,,,,,,,11168.0,16057.0,,,2888.0,2875.0,2831
,,,,,,,,,,,,,,,,,,,,,11171.0,16058.0,,,2889.0,2876.0,2832
,,,,,,,,,,,,,,,,,,,,,11177.0,16065.0,,,2890.0,2877.0,2833
,,,,,,,,,,,,,,,,,,,,,11179.0,16066.0,,,2891.0,2878.0,2834
,,,,,,,,,,,,,,,,,,,,,11181.0,16068.0,,,2892.0,2879.0,2835
,,,,,,,,,,,,,,,,,,,,,11183.0,16072.0,,,2893.0,2880.0,2836
,,,,,,,,,,,,,,,,,,,,,11185.0,16073.0,,,2894.0,2881.0,2837
,,,,,,,,,,,,,,,,,,,,,11190.0,16075.0,,,2895.0,2882.0,2838
,,,,,,,,,,,,,,,,,,,,,11193.0,16078.0,,,2896.0,2883.0,2839
,,,,,,,,,,,,,,,,,,,,,11195.0,16308.0,,,2897.0,2884.0,2840
,,,,,,,,,,,,,,,,,,,,,11198.0,16313.0,,,2898.0,3078.0,2841
,,,,,,,,,,,,,,,,,,,,,11199.0,16316.0,,,2899.0,3079.0,2842
,,,,,,,,,,,,,,,,,,,,,11207.0,16322.0,,,2900.0,3080.0,2843
,,,,,,,,,,,,,,,,,,,,,11208.0,16323.0,,,2901.0,3081.0,2844
,,,,,,,,,,,,,,,,,,,,,11224.0,16325.0,,,2902.0,3082.0,2845
,,,,,,,,,,,,,,,,,,,,,11461.0,16329.0,,,2903.0,3083.0,2846
,,,,,,,,,,,,,,,,,,,,,11479.0,16330.0,,,3144.0,3084.0,2847
,,,,,,,,,,,,,,,,,,,,,11483.0,16596.0,,,3145.0,3085.0,2848
,,,,,,,,,,,,,,,,,,,,,11487.0,16604.0,,,3146.0,3086.0,2849
,,,,,,,,,,,,,,,,,,,,,11494.0,16606.0,,,3147.0,3087.0,2861
,,,,,,,,,,,,,,,,,,,,,11497.0,16905.0,,,3148.0,3088.0,2862
,,,,,,,,,,,,,,,,,,,,,11501.0,16912.0,,,3149.0,3089.0,2863
,,,,,,,,,,,,,,,,,,,,,11502.0,16914.0,,,3150.0,3090.0,2864
,,,,,,,,,,,,,,,,,,,,,11507.0,17187.0,,,3151.0,3091.0,2865
,,,,,,,,,,,,,,,,,,,,,11511.0,17199.0,,,3152.0,3092.0,2866
,,,,,,,,,,,,,,,,,,,,,11521.0,17200.0,,,3153.0,3093.0,2867
,,,,,,,,,,,,,,,,,,,,,11534.0,17202.0,,,3154.0,3094.0,2868
,,,,,,,,,,,,,,,,,,,,,11708.0,17209.0,,,3155.0,3095.0,2869
,,,,,,,,,,,,,,,,,,,,,11715.0,17210.0,,,3156.0,3096.0,2870
,,,,,,,,,,,,,,,,,,,,,11720.0,17488.0,,,3157.0,3097.0,2871
,,,,,,,,,,,,,,,,,,,,,11727.0,17513.0,,,3158.0,3098.0,2872
,,,,,,,,,,,,,,,,,,,,,11734.0,17516.0,,,3159.0,3099.0,2873
,,,,,,,,,,,,,,,,,,,,,11744.0,17519.0,,,3160.0,3100.0,2874
,,,,,,,,,,,,,,,,,,,,,11753.0,17520.0,,,3161.0,3101.0,2875
,,,,,,,,,,,,,,,,,,,,,11757.0,17523.0,,,3162.0,3183.0,2876
,,,,,,,,,,,,,,,,,,,,,11763.0,17525.0,,,3163.0,3184.0,2877
,,,,,,,,,,,,,,,,,,,,,11766.0,17526.0,,,3164.0,3185.0,2878
,,,,,,,,,,,,,,,,,,,,,11774.0,17528.0,,,3165.0,3186.0,2879
